cluster_id,source_id,source,source_date,latitude,longitude,country
100106,1445879,sam-2025-Q2,2025-06-26,44.05544271532413,15.304543852657686,Croatia
100742,1457123,sam-2025-Q2,2025-06-26,45.410914656698765,17.14878121031078,Croatia
103258,1347636,sam-2024-Q4,2025-01-13,45.36643723987072,16.9439910264242,Croatia
103943,1226088,sam-2024-Q3,2024-10-17,45.68226641448232,16.09386387538552,Croatia
105572,1381246,sam-2025-Q1,2025-03-28,46.25995092186076,16.367151559356564,Croatia
106262,1456428,sam-2025-Q2,2025-06-26,46.19082490439124,16.83964038477342,Croatia
106484,1361460,sam-2025-Q1,2025-03-28,45.60150824146388,18.469341079402525,Croatia
106484,1347660,sam-2024-Q4,2025-01-13,45.60147107974276,18.46934428722271,Croatia
108968,1421562,sam-2025-Q1,2025-03-28,45.18280537218143,14.144935986515485,Croatia
108907,891626,sam-2024-Q1,2024-03-06,44.89474640825551,14.421178912723766,Croatia
109173,1445873,sam-2025-Q2,2025-06-26,43.54805950559189,16.41315761689908,Croatia
109114,895685,sam-2024-Q1,2024-03-06,46.01776948894642,15.939386058842382,Croatia
109780,1347528,sam-2024-Q4,2025-01-13,45.05677567235859,14.00779657643196,Croatia
111440,1456419,sam-2025-Q2,2025-06-26,46.06447881581007,15.78151916395139,Croatia
111473,1421561,sam-2025-Q1,2025-03-28,45.121836689077554,14.114189387885006,Croatia
12394,1217209,sam-2024-Q3,2024-10-17,43.61680701241665,16.449477147548567,Croatia
12394,1445887,sam-2025-Q2,2025-06-26,43.624465556622056,16.448263238680852,Croatia
12394,1195860,sam-2024-Q2,2024-08-13,43.616841172608005,16.44948946095896,Croatia
12394,1356798,sam-2025-Q1,2025-03-28,43.61685714932594,16.44973284427352,Croatia
12394,1294321,sam-2024-Q4,2025-01-13,43.61681077012484,16.449556035320512,Croatia
12394,1445886,sam-2025-Q2,2025-06-26,43.616866612729474,16.4495370452547,Croatia
12394,897535,sam-2024-Q1,2024-03-06,43.61760286726027,16.450077381149672,Croatia
12631,1377219,sam-2025-Q1,2025-03-28,43.93336013540028,16.409341713710763,Croatia
12631,1445889,sam-2025-Q2,2025-06-26,43.93338585131141,16.409360132567542,Croatia
12631,1294322,sam-2024-Q4,2025-01-13,43.93329203703298,16.409224843931323,Croatia
12631,897540,sam-2024-Q1,2024-03-06,43.93308262319793,16.408401165958495,Croatia
13313,1445884,sam-2025-Q2,2025-06-26,44.2134601673269,15.673464477165275,Croatia
13313,895638,sam-2024-Q1,2024-03-06,44.2135460412999,15.673154290107137,Croatia
13313,263378,sam-2023,2023-10-01,44.21373742982251,15.673147084537517,Croatia
13313,1195698,sam-2024-Q2,2024-08-13,44.21340240447467,15.673438416162355,Croatia
13313,1251762,sam-2024-Q3,2024-10-17,44.21371578334488,15.673143245842208,Croatia
13313,1294319,sam-2024-Q4,2025-01-13,44.21354536287546,15.673250024236582,Croatia
13313,895637,sam-2024-Q1,2024-03-06,44.21173010575528,15.675495199627557,Croatia
13313,1377217,sam-2025-Q1,2025-03-28,44.21346719455734,15.673414997605205,Croatia
1401,1256556,sam-2024-Q3,2024-10-17,46.10823053154444,17.009587267291543,Croatia
1401,899629,sam-2024-Q1,2024-03-06,46.10711501481267,17.006909488727278,Croatia
1401,268306,sam-2023,2023-10-01,46.10728989271171,17.003518409328098,Croatia
1401,1309458,sam-2024-Q4,2025-01-13,46.10813020630082,17.009463947741857,Croatia
1401,899631,sam-2024-Q1,2024-03-06,46.10759955831644,17.00902804241761,Croatia
1401,268307,sam-2023,2023-10-01,46.10824321288609,17.009577970399604,Croatia
1401,899633,sam-2024-Q1,2024-03-06,46.10910739887964,17.01112525193446,Croatia
14728,891632,sam-2024-Q1,2024-03-06,45.11474545791416,13.854278002965517,Croatia
14728,1267198,sam-2024-Q3,2024-10-17,45.1147673940963,13.854306367680117,Croatia
14728,258320,sam-2023,2023-10-01,45.11485987560306,13.854385212326209,Croatia
14728,1401544,sam-2025-Q1,2025-03-28,45.11486685348504,13.854311395177728,Croatia
14728,1456355,sam-2025-Q2,2025-06-26,45.11458980718912,13.854388326254783,Croatia
14728,1308464,sam-2024-Q4,2025-01-13,45.11480131010717,13.854307062862112,Croatia
15142,1381727,sam-2025-Q1,2025-03-28,45.08996756726732,18.71725722917396,Croatia
15142,1262512,sam-2024-Q3,2024-10-17,45.08993740009238,18.717280391085723,Croatia
15142,274280,sam-2023,2023-10-01,45.08990633888153,18.71723564539443,Croatia
15142,902623,sam-2024-Q1,2024-03-06,45.089813911475176,18.717260078197388,Croatia
15142,12778,gpv-model,2019-01-01,45.08979421696724,18.71695911562213,Croatia
15886,1361459,sam-2025-Q1,2025-03-28,45.098990975064105,18.69313376324524,Croatia
15886,1457154,sam-2025-Q2,2025-06-26,45.098914631715886,18.693044861539263,Croatia
16677,901415,sam-2024-Q1,2024-03-06,45.30157696061029,18.387137671136227,Croatia
16677,64811,gpv-model,2019-01-01,45.30159937285172,18.387138724030443,Croatia
23014,1246807,sam-2024-Q3,2024-10-17,45.197671453880695,18.15342415195044,Croatia
23014,1309454,sam-2024-Q4,2025-01-13,45.19766892247475,18.153446077970592,Croatia
23014,272498,sam-2023,2023-10-01,45.19775733494204,18.153399812314976,Croatia
23014,1422010,sam-2025-Q1,2025-03-28,45.19788367797447,18.152830457540865,Croatia
26653,1445883,sam-2025-Q2,2025-06-26,44.07992903526901,15.606264217900888,Croatia
26653,1294317,sam-2024-Q4,2025-01-13,44.07986837107556,15.6061830241778,Croatia
