cluster_id,source_id,source,source_date,latitude,longitude,country
104164,1484125,sam-2025-Q3,2025-09-29,20.54808717838557,18.887431735811617,Chad
30724,1222716,sam-2024-Q3,2024-10-17,15.13708513183994,22.259100667525445,Chad
30724,910260,sam-2024-Q1,2024-03-06,15.13702699022122,22.25917778082538,Chad
30724,1290400,sam-2024-Q4,2025-01-13,15.13702624329327,22.25907920449509,Chad
30724,1196656,sam-2024-Q2,2024-08-13,15.137052587858426,22.259097650732727,Chad
30724,1355822,sam-2025-Q1,2025-03-28,15.13701970352936,22.259107927790136,Chad
41867,1416680,sam-2025-Q1,2025-03-28,12.182031734657391,18.71801597061344,Chad
41867,1290391,sam-2024-Q4,2025-01-13,12.181966080093137,18.71799542901558,Chad
41867,1235711,sam-2024-Q3,2024-10-17,12.181956326880185,18.717982126039523,Chad
41867,902332,sam-2024-Q1,2024-03-06,12.181946541595668,18.71800919109615,Chad
41867,274048,sam-2023,2023-10-01,12.181892268609218,18.71796051021598,Chad
43507,1233468,sam-2024-Q3,2024-10-17,13.216842330694911,18.3701843634444,Chad
43507,900759,sam-2024-Q1,2024-03-06,13.216880943576731,18.37021825418753,Chad
43507,1290397,sam-2024-Q4,2025-01-13,13.216861435791827,18.37022759434239,Chad
43507,1376268,sam-2025-Q1,2025-03-28,13.216945631247285,18.37018191463033,Chad
48301,1290455,sam-2024-Q4,2025-01-13,15.048856156458688,22.802105667487307,Chad
48301,1230266,sam-2024-Q3,2024-10-17,15.04893692260378,22.802020426486934,Chad
48301,1196723,sam-2024-Q2,2024-08-13,15.048917734243975,22.802051807082893,Chad
59289,280887,sam-2023,2023-10-01,13.799817981496112,20.760012625838907,Chad
59289,1290398,sam-2024-Q4,2025-01-13,13.799583505542335,20.75914298113677,Chad
59289,1196459,sam-2024-Q2,2024-08-13,13.799646333302288,20.75917139878346,Chad
59289,1231559,sam-2024-Q3,2024-10-17,13.79972254593256,20.75900113434753,Chad
59289,905923,sam-2024-Q1,2024-03-06,13.799606290120412,20.75928374481039,Chad
63145,892871,sam-2024-Q1,2024-03-06,12.061408699379616,15.178748462639264,Chad
63145,1195656,sam-2024-Q2,2024-08-13,12.060241901457214,15.177760078980254,Chad
63145,1290438,sam-2024-Q4,2025-01-13,12.060308301974915,15.177672129730254,Chad
63145,1443639,sam-2025-Q2,2025-06-26,12.060403266623965,15.17757615523729,Chad
79210,1443627,sam-2025-Q2,2025-06-26,8.546209923545218,16.106189862302536,Chad
