cluster_id,source_id,source,source_date,latitude,longitude,country
48829,1166150,sam-2024-Q1,2024-03-06,13.486182023842224,144.8626311879645,Guam
48829,1206243,sam-2024-Q2,2024-08-13,13.486267195733989,144.86266259151452,Guam
48829,1370667,sam-2025-Q1,2025-03-28,13.486268446714462,144.86254586292745,Guam
48829,1257648,sam-2024-Q3,2024-10-17,13.486227173294065,144.86261848129752,Guam
48829,1338439,sam-2024-Q4,2025-01-13,13.486140470060178,144.86237964173165,Guam
48829,631380,sam-2023,2023-10-01,13.486230589071663,144.86262893427073,Guam
59830,1411134,sam-2025-Q1,2025-03-28,13.30311859928901,144.74952945211945,Guam
59830,1479159,sam-2025-Q2,2025-06-26,13.303072942822324,144.74958136109765,Guam
59830,1271088,sam-2024-Q3,2024-10-17,13.303167759613334,144.74957370615485,Guam
59830,64630,gpv-model,2019-01-01,13.303193237545097,144.74955411849717,Guam
59830,1206242,sam-2024-Q2,2024-08-13,13.30313733894918,144.74959285214337,Guam
59830,1166148,sam-2024-Q1,2024-03-06,13.303133893847088,144.74940191332138,Guam
59830,631379,sam-2023,2023-10-01,13.303152074258309,144.7494182976005,Guam
59830,1338438,sam-2024-Q4,2025-01-13,13.3031353093931,144.7496521061716,Guam
